TransactionID,CustomerID,TransactionAmount,TransactionDate,MerchantID,CardType,CustomerAge,CustomerGender,CustomerIncome,TransactionCategory
4685,1643,4187.22,2022-07-15 04:00:00,752,Debit,55,Female,124470.11,Electronics
4686,9693,4690.67,2022-07-15 05:00:00,204,Credit,39,Female,91015.77,Electronics
4687,9921,4968.48,2022-07-15 06:00:00,565,Prepaid,19,Female,66462.91,Dining
4688,2283,630.71,2022-07-15 07:00:00,863,Debit,64,Male,42704.22,Dining
4689,8680,3068.3,2022-07-15 08:00:00,380,Prepaid,18,Male,54496.16,Entertainment
4690,8345,1001.3,2022-07-15 09:00:00,506,Debit,73,Female,87929.27,Travel
4691,5386,1316.24,2022-07-15 10:00:00,955,Debit,41,Female,53217.32,Electronics
4692,1919,3729.19,2022-07-15 11:00:00,712,Credit,67,Male,121132.92,Electronics
4693,3339,4888.45,2022-07-15 12:00:00,893,Debit,53,Female,37126.33,Groceries
4694,9947,2976.3,2022-07-15 13:00:00,457,Debit,62,Female,87135.15,Groceries
4695,6930,4253.67,2022-07-15 14:00:00,774,Debit,53,Female,84475.6,Travel
4696,6402,49.37,2022-07-15 15:00:00,302,Credit,64,Female,38055.99,Electronics
4697,6663,187.98,2022-07-15 16:00:00,711,Prepaid,51,Male,149348.39,Dining
4698,6275,2985.64,2022-07-15 17:00:00,380,Credit,26,Female,127007.6,Electronics
4699,1507,1947.97,2022-07-15 18:00:00,356,Debit,29,Male,70249.22,Dining
4700,2436,4449.34,2022-07-15 19:00:00,193,Debit,63,Male,109037.85,Dining
4701,9750,1513.4,2022-07-15 20:00:00,423,Debit,37,Male,113155.56,Travel
4702,8354,2163.09,2022-07-15 21:00:00,890,Prepaid,21,Male,104649.31,Electronics
4703,5516,2641.91,2022-07-15 22:00:00,838,Prepaid,32,Female,76222.91,Entertainment
4704,4622,1368.83,2022-07-15 23:00:00,461,Debit,21,Male,135064.47,Electronics
4705,5399,4542.93,2022-07-16 00:00:00,761,Debit,22,Female,120301.68,Electronics
4706,6037,2325.35,2022-07-16 01:00:00,450,Prepaid,27,Female,90462.59,Utilities
4707,9111,2123.66,2022-07-16 02:00:00,161,Credit,61,Male,20333.16,Groceries
4708,4715,4249.52,2022-07-16 03:00:00,740,Credit,61,Male,49038.65,Travel
4709,8837,1563.33,2022-07-16 04:00:00,286,Prepaid,57,Female,86147.34,Entertainment
4710,2301,4088.24,2022-07-16 05:00:00,679,Prepaid,53,Female,136860.78,Entertainment
4711,8370,615.75,2022-07-16 06:00:00,641,Debit,52,Male,101720.72,Entertainment
4712,6185,918.03,2022-07-16 07:00:00,996,Prepaid,18,Male,74322.1,Dining
4713,3155,4754.45,2022-07-16 08:00:00,403,Prepaid,35,Female,26228.56,Travel
4714,7411,4213.03,2022-07-16 09:00:00,886,Debit,69,Male,97646.43,Groceries
4715,7365,1942.56,2022-07-16 10:00:00,738,Prepaid,74,Male,65597.78,Dining
4716,1692,3194.09,2022-07-16 11:00:00,535,Debit,48,Female,89858.94,Entertainment
4717,2478,4715.14,2022-07-16 12:00:00,312,Credit,63,Female,119637.42,Dining
4718,7396,1063.24,2022-07-16 13:00:00,505,Credit,66,Female,124486.25,Dining
4719,9448,299.76,2022-07-16 14:00:00,917,Credit,23,Female,132356.17,Utilities
4720,1441,2689.65,2022-07-16 15:00:00,233,Debit,23,Female,102686.06,Entertainment
4721,3646,717.27,2022-07-16 16:00:00,318,Credit,59,Female,137730.33,Entertainment
4722,6209,940.66,2022-07-16 17:00:00,520,Credit,36,Male,109781.64,Groceries
4723,7533,4458.24,2022-07-16 18:00:00,418,Debit,49,Female,121908.83,Travel
4724,5677,41.98,2022-07-16 19:00:00,256,Debit,59,Female,109112.69,Electronics
4725,8211,4085.02,2022-07-16 20:00:00,287,Credit,74,Female,133342.3,Electronics
4726,3645,2587.17,2022-07-16 21:00:00,575,Credit,47,Male,48975.68,Utilities
4727,9210,2798.68,2022-07-16 22:00:00,261,Credit,43,Male,118785.32,Electronics
4728,8933,3360.48,2022-07-16 23:00:00,228,Prepaid,20,Female,35230.35,Groceries
4729,6476,2160.07,2022-07-17 00:00:00,403,Debit,50,Female,31959.22,Dining
4730,8928,582.48,2022-07-17 01:00:00,188,Debit,67,Male,83910.94,Entertainment
4731,3080,518.59,2022-07-17 02:00:00,994,Debit,48,Male,59030.83,Travel
4732,7089,3773.04,2022-07-17 03:00:00,261,Debit,64,Female,93236.57,Electronics
4733,8396,1109.07,2022-07-17 04:00:00,135,Credit,37,Male,108105.41,Utilities
4734,8797,145.37,2022-07-17 05:00:00,326,Debit,21,Male,49453.18,Travel
4735,1861,4898.17,2022-07-17 06:00:00,250,Prepaid,49,Male,110990.39,Travel
4736,9346,4902.06,2022-07-17 07:00:00,692,Prepaid,35,Female,149409.68,Entertainment
4737,4494,1893.82,2022-07-17 08:00:00,146,Credit,27,Male,118794.1,Utilities
4738,1904,132.49,2022-07-17 09:00:00,815,Credit,39,Male,42592.25,Groceries
4739,2269,3637.69,2022-07-17 10:00:00,759,Debit,71,Female,102380.41,Entertainment
4740,1404,4155.91,2022-07-17 11:00:00,330,Credit,68,Male,21233.02,Utilities
4741,2184,629.44,2022-07-17 12:00:00,638,Credit,34,Male,81063.36,Groceries
4742,9938,681.62,2022-07-17 13:00:00,800,Credit,59,Male,89329.83,Utilities
4743,2725,4112.01,2022-07-17 14:00:00,264,Prepaid,74,Female,146409.08,Dining
4744,9462,4609.93,2022-07-17 15:00:00,823,Debit,21,Female,115836.7,Travel
4745,6811,3954.82,2022-07-17 16:00:00,919,Credit,74,Female,111774.83,Electronics
4746,6606,1007.72,2022-07-17 17:00:00,686,Debit,54,Male,89212.6,Travel
4747,4956,2060.55,2022-07-17 18:00:00,703,Debit,24,Male,86712.88,Entertainment
4748,1171,3006.21,2022-07-17 19:00:00,673,Debit,68,Male,148970.76,Utilities
4749,9465,805.67,2022-07-17 20:00:00,165,Prepaid,68,Female,22764.84,Utilities
4750,3306,1056.96,2022-07-17 21:00:00,179,Debit,25,Female,59416.77,Groceries
4751,1421,1418.02,2022-07-17 22:00:00,239,Debit,18,Male,37391.9,Dining
4752,6540,2550.02,2022-07-17 23:00:00,499,Credit,73,Female,60946.35,Dining
4753,5675,2556.47,2022-07-18 00:00:00,229,Credit,25,Female,80270.56,Groceries
4754,7748,4072.4,2022-07-18 01:00:00,865,Prepaid,36,Male,64451.21,Groceries
4755,7103,3766.29,2022-07-18 02:00:00,545,Debit,34,Male,145151.66,Groceries
4756,2473,4569.11,2022-07-18 03:00:00,931,Prepaid,58,Female,108476.44,Dining
4757,4243,4165.34,2022-07-18 04:00:00,128,Debit,69,Female,114645.84,Travel
4758,3181,1273.12,2022-07-18 05:00:00,301,Prepaid,72,Female,116497.99,Travel
4759,4096,1659.83,2022-07-18 06:00:00,336,Debit,65,Male,136899.51,Utilities
4760,7646,2504.61,2022-07-18 07:00:00,698,Credit,26,Female,119842.44,Utilities
4761,6882,76.28,2022-07-18 08:00:00,707,Prepaid,68,Male,22106.63,Dining
4762,6982,4519.99,2022-07-18 09:00:00,898,Credit,33,Female,53981.45,Electronics
4763,6798,226.5,2022-07-18 10:00:00,438,Debit,70,Female,148583.57,Entertainment
4764,9415,1615.59,2022-07-18 11:00:00,498,Prepaid,62,Male,104776.18,Dining
4765,9411,2848.03,2022-07-18 12:00:00,538,Credit,68,Male,28855.31,Electronics
4766,9456,2591.62,2022-07-18 13:00:00,388,Credit,54,Female,80662.97,Entertainment
4767,5524,3274.03,2022-07-18 14:00:00,351,Credit,44,Female,147508.48,Travel
4768,7559,2639.96,2022-07-18 15:00:00,791,Debit,19,Male,149068.96,Groceries
4769,8620,1148.86,2022-07-18 16:00:00,199,Prepaid,53,Female,76218.09,Utilities
4770,3774,1009.39,2022-07-18 17:00:00,684,Credit,29,Male,136096.89,Entertainment
4771,6673,4536.7,2022-07-18 18:00:00,521,Debit,67,Male,96959.0,Utilities
4772,4124,1323.51,2022-07-18 19:00:00,742,Debit,52,Female,86225.82,Groceries
4773,9671,1408.48,2022-07-18 20:00:00,793,Debit,48,Male,73552.52,Electronics
4774,2353,2067.7,2022-07-18 21:00:00,805,Prepaid,70,Male,135976.91,Utilities
4775,4854,701.49,2022-07-18 22:00:00,117,Debit,74,Female,100746.47,Dining
4776,9134,2538.83,2022-07-18 23:00:00,570,Debit,36,Female,63393.69,Dining
4777,1924,3326.83,2022-07-19 00:00:00,737,Prepaid,43,Female,83951.22,Groceries
4778,3170,3931.07,2022-07-19 01:00:00,822,Prepaid,71,Female,77730.31,Entertainment
4779,6506,3558.71,2022-07-19 02:00:00,106,Debit,53,Female,78650.04,Entertainment
4780,3395,742.44,2022-07-19 03:00:00,518,Debit,21,Female,60509.27,Utilities
4781,9220,2283.06,2022-07-19 04:00:00,479,Credit,65,Female,102284.45,Electronics
4782,9226,197.74,2022-07-19 05:00:00,607,Prepaid,60,Female,26790.86,Dining
4783,6515,93.9,2022-07-19 06:00:00,213,Prepaid,48,Female,135201.23,Groceries
4784,3670,2203.45,2022-07-19 07:00:00,951,Credit,30,Male,74001.61,Travel
4785,4365,1268.54,2022-07-19 08:00:00,610,Debit,70,Female,124112.12,Utilities
4786,1588,3418.39,2022-07-19 09:00:00,695,Debit,60,Male,114833.94,Dining
4787,4138,3622.58,2022-07-19 10:00:00,950,Debit,56,Female,81340.71,Dining
4788,7663,4477.54,2022-07-19 11:00:00,972,Debit,63,Female,45832.37,Electronics
4789,5086,3804.61,2022-07-19 12:00:00,713,Credit,21,Male,93087.52,Dining
4790,9531,245.98,2022-07-19 13:00:00,568,Prepaid,57,Male,143249.39,Electronics
4791,5270,1861.26,2022-07-19 14:00:00,192,Prepaid,61,Male,44150.42,Electronics
4792,7019,1368.75,2022-07-19 15:00:00,591,Debit,30,Male,53281.62,Travel
4793,1556,1933.73,2022-07-19 16:00:00,927,Credit,74,Female,149090.71,Utilities
4794,9022,804.58,2022-07-19 17:00:00,201,Debit,58,Female,136034.23,Entertainment
4795,6452,493.03,2022-07-19 18:00:00,592,Debit,26,Female,91441.48,Dining
4796,4567,2607.32,2022-07-19 19:00:00,862,Credit,19,Female,110316.35,Electronics
4797,4899,3603.3,2022-07-19 20:00:00,635,Credit,52,Female,77598.1,Electronics
4798,7477,3511.04,2022-07-19 21:00:00,584,Prepaid,70,Female,72532.05,Entertainment
4799,8500,2257.47,2022-07-19 22:00:00,578,Prepaid,29,Male,77614.38,Entertainment
4800,2016,2613.78,2022-07-19 23:00:00,976,Debit,34,Female,73874.15,Electronics
4801,7470,2584.06,2022-07-20 00:00:00,266,Debit,21,Male,107822.15,Dining
4802,3062,3459.39,2022-07-20 01:00:00,239,Prepaid,31,Female,62959.36,Utilities
4803,5321,244.39,2022-07-20 02:00:00,193,Credit,38,Female,42200.93,Dining
4804,4496,3550.93,2022-07-20 03:00:00,280,Debit,58,Male,111853.78,Utilities
4805,2813,2913.09,2022-07-20 04:00:00,675,Debit,25,Female,24068.68,Dining
4806,7256,994.55,2022-07-20 05:00:00,103,Credit,50,Female,113437.94,Entertainment
4807,3313,250.05,2022-07-20 06:00:00,705,Debit,62,Male,54221.68,Dining
4808,2231,547.1,2022-07-20 07:00:00,488,Credit,45,Male,44732.87,Utilities
4809,6831,2625.83,2022-07-20 08:00:00,371,Prepaid,20,Female,69264.37,Dining
4810,3999,3793.25,2022-07-20 09:00:00,894,Prepaid,31,Male,35274.99,Dining
4811,4440,1676.61,2022-07-20 10:00:00,231,Prepaid,36,Male,69983.65,Entertainment
4812,5056,1898.72,2022-07-20 11:00:00,683,Prepaid,23,Male,33301.82,Groceries
4813,1305,4671.06,2022-07-20 12:00:00,915,Prepaid,53,Female,82853.54,Groceries
4814,2689,1069.0,2022-07-20 13:00:00,692,Debit,37,Male,42902.07,Dining
4815,4917,523.23,2022-07-20 14:00:00,611,Prepaid,18,Female,36899.56,Groceries
4816,8080,1720.33,2022-07-20 15:00:00,785,Debit,27,Male,95284.25,Dining
4817,9611,3730.88,2022-07-20 16:00:00,911,Debit,30,Male,101281.86,Entertainment
4818,3936,3132.26,2022-07-20 17:00:00,151,Credit,29,Male,20717.28,Dining
4819,4862,2081.9,2022-07-20 18:00:00,389,Debit,28,Male,70398.06,Travel
4820,6649,4823.94,2022-07-20 19:00:00,545,Debit,53,Female,30134.29,Electronics
4821,4261,3676.31,2022-07-20 20:00:00,336,Prepaid,34,Female,116023.78,Entertainment
4822,2819,314.0,2022-07-20 21:00:00,888,Prepaid,64,Female,108597.98,Utilities
4823,2342,3724.43,2022-07-20 22:00:00,590,Credit,70,Male,26464.79,Travel
4824,6560,125.07,2022-07-20 23:00:00,379,Credit,46,Male,142362.58,Travel
4825,3226,3253.36,2022-07-21 00:00:00,143,Debit,20,Male,144794.85,Electronics
4826,2079,1056.36,2022-07-21 01:00:00,981,Credit,46,Female,63507.31,Travel
4827,5206,3483.73,2022-07-21 02:00:00,865,Prepaid,27,Male,36979.64,Electronics
4828,7280,1552.35,2022-07-21 03:00:00,458,Prepaid,70,Male,34864.62,Dining
4829,8235,4365.67,2022-07-21 04:00:00,745,Prepaid,63,Female,129293.67,Entertainment
4830,1813,1687.88,2022-07-21 05:00:00,667,Debit,36,Male,79691.18,Entertainment
4831,6089,3100.38,2022-07-21 06:00:00,625,Debit,70,Female,21236.1,Entertainment
4832,3031,1433.21,2022-07-21 07:00:00,789,Credit,21,Female,140295.77,Electronics
4833,9514,4586.52,2022-07-21 08:00:00,561,Prepaid,74,Female,97055.85,Electronics
4834,6911,3906.07,2022-07-21 09:00:00,200,Debit,63,Male,109751.61,Travel
4835,3653,1220.3,2022-07-21 10:00:00,791,Debit,55,Male,127062.01,Entertainment
4836,4340,4744.24,2022-07-21 11:00:00,560,Credit,29,Male,126415.23,Travel
4837,8876,1789.0,2022-07-21 12:00:00,868,Prepaid,48,Female,29854.63,Dining
4838,2141,3261.07,2022-07-21 13:00:00,367,Prepaid,19,Male,94619.0,Travel
4839,9558,3715.55,2022-07-21 14:00:00,982,Credit,66,Female,110511.8,Entertainment
4840,3897,119.4,2022-07-21 15:00:00,461,Credit,18,Female,31130.66,Electronics
4841,5041,4795.04,2022-07-21 16:00:00,507,Credit,34,Male,48912.12,Travel
4842,3038,1725.48,2022-07-21 17:00:00,136,Credit,42,Male,71455.88,Travel
4843,5270,952.95,2022-07-21 18:00:00,567,Prepaid,22,Female,135248.26,Electronics
4844,5683,4254.29,2022-07-21 19:00:00,815,Prepaid,65,Female,130582.34,Electronics
4845,1494,3515.98,2022-07-21 20:00:00,358,Credit,31,Male,121673.39,Entertainment
4846,8116,438.28,2022-07-21 21:00:00,608,Debit,69,Male,148735.97,Dining
4847,2784,589.64,2022-07-21 22:00:00,766,Debit,27,Female,51545.36,Utilities
4848,4510,3577.38,2022-07-21 23:00:00,849,Prepaid,38,Female,80815.93,Entertainment
4849,4786,378.54,2022-07-22 00:00:00,408,Prepaid,42,Male,78073.99,Travel
4850,6266,4586.29,2022-07-22 01:00:00,711,Credit,52,Female,108261.86,Entertainment
4851,6428,3708.99,2022-07-22 02:00:00,372,Debit,20,Male,130519.93,Entertainment
4852,7681,1680.78,2022-07-22 03:00:00,724,Prepaid,35,Male,83918.76,Electronics
4853,7893,1817.88,2022-07-22 04:00:00,209,Debit,73,Female,83899.13,Dining
4854,5658,2534.95,2022-07-22 05:00:00,754,Credit,72,Female,99081.32,Utilities
4855,8082,1808.04,2022-07-22 06:00:00,778,Prepaid,67,Male,116521.69,Dining
4856,7869,3918.43,2022-07-22 07:00:00,359,Prepaid,53,Female,46169.1,Entertainment
4857,8607,4873.81,2022-07-22 08:00:00,756,Debit,56,Male,145041.74,Electronics
4858,8669,2924.68,2022-07-22 09:00:00,841,Debit,50,Female,31966.95,Electronics
4859,7219,2232.96,2022-07-22 10:00:00,367,Prepaid,65,Female,23003.01,Travel
4860,5534,1117.76,2022-07-22 11:00:00,131,Debit,34,Female,66642.88,Groceries
4861,6979,3268.9,2022-07-22 12:00:00,910,Debit,57,Female,111186.54,Travel
4862,9890,3429.46,2022-07-22 13:00:00,830,Credit,23,Male,147149.75,Utilities
4863,2312,3427.53,2022-07-22 14:00:00,276,Debit,51,Male,141258.86,Travel
4864,3962,139.79,2022-07-22 15:00:00,203,Prepaid,43,Male,109503.37,Travel
4865,3938,4496.11,2022-07-22 16:00:00,335,Credit,59,Female,76750.94,Groceries
4866,4197,1693.84,2022-07-22 17:00:00,192,Prepaid,48,Male,97454.23,Electronics
4867,6296,3722.11,2022-07-22 18:00:00,300,Credit,66,Female,145925.45,Electronics
4868,8204,3800.24,2022-07-22 19:00:00,910,Credit,68,Female,54515.14,Dining
4869,6730,3254.52,2022-07-22 20:00:00,998,Debit,45,Male,82176.49,Dining
4870,1126,1977.36,2022-07-22 21:00:00,842,Debit,53,Male,110077.22,Entertainment
4871,6602,3043.88,2022-07-22 22:00:00,866,Prepaid,30,Female,21338.85,Utilities
4872,2191,205.79,2022-07-22 23:00:00,696,Debit,38,Female,69563.98,Entertainment
4873,3639,3810.67,2022-07-23 00:00:00,134,Credit,43,Female,93828.59,Entertainment
4874,2366,502.45,2022-07-23 01:00:00,216,Debit,68,Female,137119.38,Dining
4875,7453,1986.77,2022-07-23 02:00:00,787,Prepaid,48,Female,148959.7,Dining
4876,7671,522.58,2022-07-23 03:00:00,557,Credit,33,Female,92322.17,Travel
4877,7683,4186.19,2022-07-23 04:00:00,570,Prepaid,48,Male,142795.44,Electronics
4878,5539,2753.76,2022-07-23 05:00:00,887,Debit,30,Male,32904.52,Dining
4879,9876,3456.32,2022-07-23 06:00:00,498,Credit,47,Female,111165.21,Groceries
4880,3887,3414.5,2022-07-23 07:00:00,696,Prepaid,49,Male,72072.07,Travel
4881,5086,4208.82,2022-07-23 08:00:00,216,Debit,22,Male,117626.55,Groceries
4882,3261,667.18,2022-07-23 09:00:00,461,Debit,29,Male,132804.06,Groceries
4883,5180,3300.34,2022-07-23 10:00:00,303,Prepaid,56,Male,26984.16,Electronics
4884,3841,2877.79,2022-07-23 11:00:00,245,Credit,58,Male,141611.56,Groceries
4885,7040,159.33,2022-07-23 12:00:00,543,Prepaid,54,Male,28860.31,Groceries
4886,4560,1011.11,2022-07-23 13:00:00,826,Debit,21,Male,117941.79,Utilities
4887,5758,1341.52,2022-07-23 14:00:00,716,Prepaid,59,Male,28979.07,Groceries
4888,1626,367.42,2022-07-23 15:00:00,960,Debit,65,Female,132018.68,Groceries
4889,6014,1776.83,2022-07-23 16:00:00,396,Credit,60,Male,46647.59,Travel
4890,2375,140.88,2022-07-23 17:00:00,967,Prepaid,46,Female,76429.14,Travel
4891,2181,2768.15,2022-07-23 18:00:00,680,Credit,58,Male,141240.72,Electronics
4892,6708,1061.45,2022-07-23 19:00:00,586,Prepaid,73,Female,122968.75,Electronics
4893,1490,1438.58,2022-07-23 20:00:00,866,Debit,22,Female,122150.78,Utilities
4894,4729,4552.81,2022-07-23 21:00:00,330,Credit,74,Male,119232.91,Groceries
4895,6974,2516.57,2022-07-23 22:00:00,302,Debit,28,Female,94026.56,Entertainment
4896,4534,1348.72,2022-07-23 23:00:00,461,Prepaid,47,Male,143685.91,Groceries
4897,4296,2994.32,2022-07-24 00:00:00,494,Debit,26,Male,128112.64,Groceries
4898,2940,1012.35,2022-07-24 01:00:00,347,Prepaid,66,Male,77237.45,Utilities
4899,6014,376.61,2022-07-24 02:00:00,539,Credit,45,Male,116532.27,Electronics
4900,2882,109.43,2022-07-24 03:00:00,495,Debit,39,Female,149753.97,Dining
4901,5908,4757.89,2022-07-24 04:00:00,860,Debit,28,Male,133230.06,Electronics
4902,3987,3624.43,2022-07-24 05:00:00,755,Prepaid,38,Female,20158.99,Travel
4903,6585,4000.74,2022-07-24 06:00:00,894,Prepaid,23,Female,115925.2,Electronics
4904,4159,4904.68,2022-07-24 07:00:00,455,Prepaid,43,Male,136724.62,Utilities
4905,5530,4658.49,2022-07-24 08:00:00,500,Credit,33,Female,62607.84,Dining
4906,1681,3685.88,2022-07-24 09:00:00,340,Debit,68,Female,147073.94,Groceries
4907,6254,3471.47,2022-07-24 10:00:00,440,Prepaid,31,Female,72168.92,Dining
4908,2073,1687.57,2022-07-24 11:00:00,986,Prepaid,52,Male,74753.0,Utilities
4909,3387,524.57,2022-07-24 12:00:00,328,Debit,59,Female,40913.37,Utilities
4910,3693,2870.74,2022-07-24 13:00:00,642,Credit,70,Male,32557.3,Electronics
4911,5340,2883.39,2022-07-24 14:00:00,720,Debit,72,Male,89757.44,Entertainment
4912,3156,4761.43,2022-07-24 15:00:00,638,Prepaid,53,Male,98360.82,Utilities
4913,8966,2215.64,2022-07-24 16:00:00,954,Debit,39,Male,67696.55,Travel
4914,3580,3455.58,2022-07-24 17:00:00,771,Prepaid,70,Female,98859.22,Utilities
4915,8257,2876.98,2022-07-24 18:00:00,628,Prepaid,19,Female,71307.21,Dining
4916,3159,887.92,2022-07-24 19:00:00,366,Debit,30,Female,132864.05,Utilities
4917,7772,2962.36,2022-07-24 20:00:00,228,Debit,28,Male,143997.01,Electronics
4918,2627,2702.88,2022-07-24 21:00:00,319,Credit,29,Male,97160.29,Groceries
4919,9219,2472.06,2022-07-24 22:00:00,181,Prepaid,50,Male,129495.68,Electronics
4920,8080,2569.55,2022-07-24 23:00:00,660,Prepaid,39,Female,130986.39,Utilities
4921,2985,824.12,2022-07-25 00:00:00,652,Prepaid,70,Male,112789.15,Utilities
4922,9488,2320.07,2022-07-25 01:00:00,119,Prepaid,26,Female,44960.25,Groceries
4923,3181,3030.24,2022-07-25 02:00:00,426,Prepaid,61,Female,40141.95,Entertainment
4924,3296,2449.8,2022-07-25 03:00:00,136,Debit,24,Male,139532.95,Travel
4925,8164,2445.99,2022-07-25 04:00:00,481,Prepaid,34,Male,54457.97,Dining
4926,3597,392.2,2022-07-25 05:00:00,138,Debit,27,Female,52023.01,Electronics
4927,1901,957.92,2022-07-25 06:00:00,208,Credit,55,Female,41596.74,Electronics
4928,7060,1608.26,2022-07-25 07:00:00,528,Prepaid,56,Male,88569.03,Dining
4929,2677,2099.64,2022-07-25 08:00:00,163,Credit,68,Male,108009.67,Utilities
4930,3881,2971.72,2022-07-25 09:00:00,274,Debit,63,Male,107900.99,Groceries
4931,6622,4317.41,2022-07-25 10:00:00,890,Debit,42,Male,53936.85,Travel
4932,9052,800.03,2022-07-25 11:00:00,131,Credit,44,Female,32322.1,Entertainment
4933,2378,80.36,2022-07-25 12:00:00,820,Prepaid,47,Male,60327.23,Dining
4934,2248,2248.94,2022-07-25 13:00:00,990,Debit,47,Female,85446.52,Travel
4935,6650,2163.35,2022-07-25 14:00:00,630,Debit,60,Male,99617.2,Electronics
4936,7079,2761.75,2022-07-25 15:00:00,205,Debit,51,Male,55178.05,Travel
4937,8036,4166.94,2022-07-25 16:00:00,581,Debit,50,Female,43810.59,Utilities
4938,7487,4012.79,2022-07-25 17:00:00,305,Debit,49,Male,129404.84,Entertainment
4939,2058,504.72,2022-07-25 18:00:00,346,Debit,59,Female,131530.37,Travel
4940,3048,4670.31,2022-07-25 19:00:00,934,Credit,29,Male,56394.32,Utilities
4941,7115,556.52,2022-07-25 20:00:00,778,Prepaid,58,Female,92814.67,Electronics
4942,5248,3174.68,2022-07-25 21:00:00,188,Prepaid,40,Female,77177.44,Entertainment
4943,3476,3363.67,2022-07-25 22:00:00,415,Prepaid,46,Female,38455.74,Entertainment
4944,5603,3400.99,2022-07-25 23:00:00,110,Prepaid,60,Male,142276.21,Entertainment
4945,4553,1330.43,2022-07-26 00:00:00,148,Credit,18,Female,21271.78,Electronics
4946,1220,1655.07,2022-07-26 01:00:00,995,Credit,37,Female,44384.93,Groceries
4947,5818,2745.64,2022-07-26 02:00:00,672,Prepaid,27,Male,64923.44,Electronics
4948,8192,1001.94,2022-07-26 03:00:00,270,Debit,36,Female,131339.96,Groceries
4949,5623,106.45,2022-07-26 04:00:00,242,Prepaid,40,Female,122524.98,Utilities
4950,8349,2812.91,2022-07-26 05:00:00,306,Debit,38,Male,95384.93,Groceries
4951,6618,2329.07,2022-07-26 06:00:00,562,Debit,74,Male,110352.72,Electronics
4952,8209,3285.37,2022-07-26 07:00:00,608,Credit,60,Male,64318.51,Utilities
4953,5576,737.77,2022-07-26 08:00:00,300,Debit,52,Female,142270.4,Travel
4954,2871,4205.42,2022-07-26 09:00:00,104,Credit,65,Female,23482.35,Electronics
4955,8915,735.38,2022-07-26 10:00:00,310,Prepaid,49,Female,33120.73,Entertainment
4956,2462,4457.26,2022-07-26 11:00:00,128,Credit,71,Male,140322.0,Travel
4957,6521,2250.36,2022-07-26 12:00:00,289,Debit,27,Male,142856.71,Dining
4958,9536,2751.28,2022-07-26 13:00:00,287,Debit,19,Female,83774.23,Utilities
4959,9236,4483.42,2022-07-26 14:00:00,936,Debit,68,Female,94939.9,Dining
4960,8813,1503.07,2022-07-26 15:00:00,866,Prepaid,53,Male,137329.92,Dining
4961,3068,913.23,2022-07-26 16:00:00,249,Credit,65,Female,130946.47,Entertainment
4962,6753,2231.53,2022-07-26 17:00:00,624,Prepaid,23,Female,132053.74,Utilities
